sls_ord_num,sls_prd_key,sls_cust_id,sls_store_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO65418,DIS_MON-1010,26575,6,20250607,20250610,20250621,24104,2,12052
SO65419,GAM_CON-1002,24442,2,20240229,20240308,20240313,20320,1,20320
SO65420,ACC_PWB-1002,20555,2,20250215,20250222,20250303,535,1,535
SO65421,GAM_CTR-1001,26093,4,20240516,20240519,20240528,,3,3112
SO65422,MOB_TAB-1004,24023,6,20241014,20241017,20241030,9025,1,9025
SO65423,MOB_SWA-1007,25837,1,20230915,20230922,20231003,5790,1,5790
SO65423,COM_STR-1002,25837,1,20230915,20230922,20231003,11274,2,5637
SO65424,DIS_TVS-1006,20771,5,20241113,20241121,20241201,112114,2,56057
SO65425,COM_STR-1017,24403,3,20250701,20250709,20250711,6762,1,6762
SO65426,ACC_CAS-1014,20718,7,20231206,20231211,20231219,539,1,539
SO65426,ACC_CAS-1010,20718,7,20231206,20231211,20231219,329,1,329
SO65426,COM_DSK-1015,20718,7,20231206,20231211,20231219,86604,3,0
SO65427,MOB_TAB-1009,21966,1,20250203,20250212,20250215,48356,2,24178
SO65427,ACC_PWB-1008,21966,1,20250203,20250212,20250215,2434,1,0
SO65428,COM_STR-1005,25042,1,20240422,20240427,20240505,4433,1,4433
SO65429,COM_RAM-1001,26691,5,20241014,20241022,20241028,3445,1,3445
SO65430,ACC_CAS-1006,20832,1,20240603,20240612,20240618,160,1,160
SO65431,COM_STR-1004,22598,7,20230201,20230205,20230219,3014,1,3014
SO65432,COM_STR-1004,24105,4,20240927,20241004,20241011,9057,3,3019
SO65432,COM_LAP-1006,24105,4,20240927,20241004,20241011,127824,2,63912
SO65433,COM_STR-1007,22271,1,20230606,20230608,20230626,6963,1,0
SO65434,GAM_CTR-1011,24557,5,20250807,20250810,20250822,2476,2,1238
SO65434,COM_RAM-1006,24557,5,20250807,20250810,20250822,1533,1,1533
SO65435,ACC_CAB-1013,21841,3,20231028,20231030,20231114,996,3,332
SO65436,GAM_CTR-1004,24234,7,20230226,20230301,20230312,3872,1,3872
SO65437,COM_STR-1006,21305,6,20240226,20240304,20240310,4401,1,4401
SO65438,GAM_CTR-1010,26309,5,20230711,20230717,20230722,4143,3,1381
SO65439,COM_RAM-1007,24885,3,20250217,20250225,20250304,7200,3,2400
SO65440,MOB_SWA-1014,25916,7,20250427,20250505,20250510,10482,2,5241
SO65440,MOB_SWA-1007,25916,7,20250427,20250505,20250510,5809,1,5809
SO65440,DIS_MON-1012,25916,7,20250427,20250505,20250510,3618,1,3618
SO65441,GAM_CTR-1012,23929,1,20240801,20240807,20240812,1879,1,1879
SO65441,ACC_PWB-1011,23929,1,20240801,20240807,20240812,2283,1,2283
SO65441,ACC_CAS-1006,23929,1,20240801,20240807,20240812,152,1,152
SO65441,MOB_SMP-1003,23929,1,20240801,20240807,20240812,18804,1,18804
SO65441,ACC_PWB-1002,23929,1,20240801,20240807,20240812,1042,2,521
SO65442,MOB_TAB-1009,23107,2,20231110,20231112,20231120,23590,1,23590
SO65443,GAM_ACC-1001,26188,5,20230521,20230530,20230603,2830,2,1415
SO65443,MOB_TAB-1001,26188,5,20230521,20230530,20230603,10058,1,0
SO65444,COM_GPU-1004,20076,6,20250923,20250927,20251003,24877,1,24877
SO65445,DIS_MON-1010,23842,4,20230427,20230505,20230509,11696,1,11696
SO65446,GAM_CTR-1007,23496,7,20240423,20240501,20240511,2981,1,2981
SO65447,COM_RAM-1012,26622,7,20231110,20231112,20231128,3747,1,3747
SO65448,MOB_SMP-1005,21488,5,20250519,20250523,20250604,42593,1,42593
SO65448,ACC_CAB-1004,21488,5,20250519,20250523,20250604,252,2,126
SO65448,COM_STR-1016,21488,5,20250519,20250523,20250604,14205,3,4735
SO65448,MOB_SMP-1005,21488,5,20250519,20250523,20250604,83390,2,41695
SO65448,ACC_CHG-1001,21488,5,20250519,20250523,20250604,1419,3,473
SO65449,GAM_CON-1011,21667,7,20250212,20250222,20250301,51300,3,17100
SO65450,GAM_CON-1007,,6,20250712,20250715,20250801,18404,1,18404
SO65451,COM_STR-1009,23885,6,20241023,20241026,20241106,8398,2,4199
SO65452,GAM_CTR-1007,20265,5,20230106,20230112,20230121,3336,1,0
SO65453,COM_LAP-1009,20310,7,20241222,20241225,20250108,65634,3,21878
SO65454,GAM_ACC-1008,20161,7,20230228,20230303,20230314,4984,2,2492
SO65455,COM_MTB-1003,22273,7,20231026,20231101,20231108,17481,3,5827
SO65455,ACC_CAB-1009,22273,7,20231026,20231101,20231108,163,1,163
SO65456,MOB_TAB-1003,21729,4,20241223,20241231,20250110,16035,1,16035
SO65456,COM_RAM-1002,21729,4,20241223,20241231,20250110,3321,1,3321
SO65457,COM_DSK-1008,20427,3,20250206,20250214,20250218,118896,2,59448
SO65458,COM_MTB-1005,25774,4,20250820,20250823,20250831,6651,3,2217
SO65459,DIS_TVS-1007,23722,7,20240630,20240708,20240714,36546,2,18273
SO65460,ACC_PWB-1005,23654,2,20240613,20240619,20240624,2274,3,758
SO65460,GAM_CTR-1002,23654,2,20240613,20240619,20240624,1424,1,1424
SO65460,MOB_SWA-1008,23654,2,20240613,20240619,20240624,23078,2,11539
SO65461,DIS_TVS-1003,22580,5,20230427,20230504,20230508,12316,1,12316
SO65461,DIS_TVS-1011,22580,5,20230427,20230504,20230508,43761,1,43761
SO65462,GAM_ACC-1014,25184,5,20240402,20240410,20240413,587,1,587
SO65462,COM_STR-1003,25184,5,20240402,20240410,20240413,6093,1,6093
SO65462,COM_MTB-1004,25184,5,20240402,20240410,20240413,21312,2,10656
SO65463,ACC_PWB-1005,25968,5,20231014,20231017,20231025,1390,2,695
SO65464,MOB_SWA-1012,23888,3,20230420,20230423,20230501,32463,3,10821
SO65465,DIS_MON-1009,22811,5,20241219,20241225,20250104,30063,3,10021
SO65466,GAM_ACC-1013,23266,2,20240410,20240415,20240426,1516,1,1516
SO65467,ACC_CAS-1004,23172,7,20241004,20241009,20241023,1024,1,1024
SO65467,DIS_TVS-1001,23172,7,20241004,20241009,20241023,8439,1,8439
SO65467,ACC_CAB-1008,23172,7,20241004,20241009,20241023,246,1,246
SO65468,ACC_CHG-1004,25651,4,20250325,20250331,20250405,631,1,631
SO65469,MOB_SWA-1009,20893,1,20250204,20250208,20250224,6395,1,6395
SO65469,MOB_SWA-1012,20893,1,20250204,0,20250224,10504,1,10504
SO65469, MOB_SMP-1005,20893,1,20250204,20250208,20250224,38475,1,38475
SO65469,COM_DSK-1014,20893,1,20250204,20250208,20250224,55947,1,55947
SO65469,MOB_SMP-1001,20893,1,20250204,20250208,20250224,38874,1,38874
SO65470,COM_GPU-1001,25470,5,20241205,20241210,20241222,92514,3,30838
SO65471,COM_RAM-1011,26384,7,20230227,20230304,20230310,1768,1,1768
SO65471,MOB_SWA-1006,26384,7,20230227,20230304,20230310,10622,1,10622
SO65472,ACC_PWB-1006,25496,7,20250518,20250521,20250529,1512,1,1512
SO65472,MOB_SWA-1004,25496,7,20250518,20250521,20250529,12084,1,12084
SO65472,COM_GPU-1003,25496,7,20250518,20250521,20250529,1023,1,1023
SO65473,ACC_PWB-1009,24360,4,20250129,20250206,20250216,1124,2,562
SO65474,COM_LAP-1002,26789,1,20250628,20250630,20250711,159458,2,79575
SO65474,MOB_TAB-1005,26789,1,20250628,20250630,20250711,25106,2,12553
SO65474,GAM_CON-1011,26789,1,20250628,20250630,20250711,33460,2,16730
SO65475,DIS_TVS-1006,25832,6,20250430,20250505,20250520,50363,1,50363
SO65476,COM_LAP-1008,21556,1,20240715,20240717,20240725,64074,2,32037
SO65477,COM_DSK-1012,23871,3,20250624,20250626,20250707,47247,1,47247
SO65477,ACC_CAS-1006,23871,3,20250624,20250626,20250707,154,1,154
SO65478,COM_STR-1003,25641,3,20241121,20241125,20241210,13796,2,6898
SO65478,COM_DSK-1011,25641,3,20241121,20241125,20241210,14866,1,14866
SO65478,COM_STR-1014,25641,3,20241121,20241125,20241210,7991,1,7991
SO65479,ACC_CAB-1007,23974,3,20231010,20231014,20231030,906,3,302
SO65479,ACC_CHG-1002,23974,3,20231010,20231014,20231030,876,2,438
SO65479,GAM_CTR-1012,23974,3,20231010,20231014,20231030,1840,1,1840
SO65480,ACC_CAB-1004,21881,4,20230128,20230130,20230213,126,1,126
SO65481,COM_DSK-1016,26948,2,20230927,0,20231007,25368,2,12684
SO65481,COM_DSK-1008,26948,2,20230927,20231003,20231007,52368,1,52368
SO65482,COM_MTB-1007,25447,3,20240428,20240504,20240516,9003,3,3001
SO65483,MOB_SMP-1012,25113,7,20230523,20230525,20230611,971,1,971
SO65483,GAM_CON-1003,25113,7,20230523,20230525,20230611,2859,3,953
SO65483,ACC_CAB-1007,25113,7,20230523,20230525,20230611,634,2,317
SO65484,ACC_PWB-1005,23491,2,20230901,20230911,20230919,1456,2,728
SO65484,ACC_CAB-1015,23491,2,20230901,20230911,20230919,385,1,385
SO65484,MOB_SWA-1007,23491,2,20230901,20230911,20230919,5354,1,5354
SO65485,COM_GPU-1004,23150,1,20240126,20240204,20240214,53918,2,26959
SO65486,COM_LAP-1005,24334,2,20240718,20240728,20240801,81699,1,81699
SO65487,COM_STR-1006,24670,6,20240115,20240121,20240128,4219,1,4219
SO65487,COM_RAM-1005,24670,6,20240115,20240121,20240128,3263,1,3263
SO65488,MOB_TAB-1001,26129,4,20240131,20240207,20240211,21102,2,10551
SO65489,DIS_MON-1010,25036,5,20240904,20240910,20240919,11727,1,11727
SO65489,MOB_SMP-1009,25036,5,20240904,20240910,20240919,125037,3,41679
SO65490,MOB_SMP-1004,26770,4,20231207,20231215,20231217,14210,1,14210
SO65490,COM_RAM-1001,26770,4,20231207,20231215,20231217,6554,2,3277
SO65491,GAM_CTR-1005,25925,7,20230824,20230830,20230913,3540,2,1770
SO65491,MOB_SMP-1001,25925,7,20230824,20230830,20230913,39576,1,39576
SO65492,GAM_CON-1003,25949,4,20231201,20231210,20231220,2964,3,988
SO65493,ACC_CHG-1004,26010,1,20241207,20241216,20241224,700,1,700
SO65493, COM_GPU-1010,26010,1,20241207,20241216,20241224,54303,1,54303
SO65494,COM_RAM-1002,25527,3,0,20241208,20241220,3131,1,3131
SO65495,COM_STR-1002,,1,0,20241116,20241124,18225,3,6075
SO65496,ACC_CAS-1001,26279,3,20231203,20231206,20231214,516,3,172
SO65496,COM_DSK-1008,26279,3,20231203,20231206,20231214,105972,2,52986
SO65496,DIS_MON-1006,26279,3,20231203,20231206,20231214,33896,2,16948
SO65497,DIS_TVS-1009,24646,7,20250602,20250612,20250618,13530,1,13530
SO65498,GAM_CTR-1008,22961,1,20240208,20240218,20240225,2330,1,2330
SO65499,ACC_PWB-1007,25894,3,20250418,20250424,20250501,2240,1,2240
SO65500,COM_STR-1003,22038,3,20240524,20240529,20240611,6799,1,6799
SO65501,ACC_CAS-1014,20063,1,20250422,20250429,20250505,1497,3,499
SO65501,COM_DSK-1011,20063,1,20250422,20250429,20250505,28062,2,14031
SO65502,COM_STR-1017,20118,7,20250826,20250829,20250911,13484,2,6742
SO65502,COM_STR-1017,20118,7,20250826,20250829,20250911,14149,2,7199
SO65502,COM_RAM-1003,20118,7,20250826,20250829,20250911,2474,2,1237
SO65502,DIS_TVS-1011,20118,7,20250826,20250829,20250911,43706,1,43706
SO65503,DIS_TVS-1011,20575,2,20250530,20250603,20250613,89208,2,44604
SO65503,COM_GPU-1005,20575,2,20250530,20250603,20250613,23299,1,23299
SO65504,GAM_ACC-1005,24365,1,20240211,20240215,20240226,3051,3,1017
SO65505,GAM_ACC-1013,25703,3,20230804,20230809,20230824,1408,1,1408
SO65506, ACC_CAS-1011,24269,3,20230108,20230110,20230121,533,1,533
SO65507,ACC_CHG-1003,20199,2,20230710,20230713,20230729,247,1,247
SO65507,COM_RAM-1001,20199,2,20230710,20230713,20230729,6554,2,3277
SO65508,MOB_SWA-1011,25931,5,20240204,20240213,20240218,3476,1,3476
SO65508,ACC_CAS-1012,25931,5,20240204,20240213,20240218,1061,1,1061
SO65509,DIS_MON-1010,23651,5,20241126,20241206,20241213,26566,2,13283
SO65510,COM_DSK-1009,23666,7,20240720,20240730,20240801,1045,1,1045
SO65510,COM_DSK-1013,23666,7,20240720,20240730,20240801,2182,2,1091
SO65511,DIS_MON-1001,23979,5,20231111,20231117,20231124,30744,3,10248
SO65511,GAM_CON-1001,23979,5,20231111,20231117,20231124,47516,2,23758
SO65512,COM_DSK-1004,22957,5,20240806,20240809,20240822,,2,22529
SO65513,MOB_SWA-1013,23093,1,20241231,20250107,20250119,31536,3,10512
SO65513,ACC_CAS-1008,23093,1,20241231,20250107,20250119,562,2,281
SO65513,COM_RAM-1004,23093,1,20241231,20250107,20250119,,2,3372
SO65513,MOB_SWA-1016,23093,1,20241231,20250107,20250119,3589,1,3589
SO65514,ACC_CHG-1003,24785,3,20230131,20230202,20230212,792,3,264
SO65515,COM_DSK-1003,23214,7,20230203,20230206,20230215,178116,3,59372
SO65515,GAM_ACC-1014,23214,7,20230203,20230206,20230215,1152,2,576
SO65516,COM_DSK-1001,25491,5,20230610,20230616,20230630,13605,1,0
SO65517,MOB_SWA-1006,21426,2,20250512,20250520,20250526,10659,1,10659
SO65517,COM_RAM-1003,21426,2,20250512,20250520,20250526,1291,1,1291
SO65517,MOB_TAB-1001,21426,2,20250512,20250520,20250526,29562,3,9854
SO65518,COM_GPU-1008,22390,3,20231222,20231230,20240104,32336,1,32336
SO65518,COM_RAM-1003,22390,3,20231222,20231230,20240104,2374,2,1187
SO65518,ACC_PWB-1006,22390,3,20231222,20231230,20240104,2998,2,1499
SO65519,COM_STR-1015,24117,6,20250618,20250622,20250630,2534,2,1267
SO65520,COM_DSK-1013,24337,3,20230208,20230212,20230227,3054,3,1018
SO65520,MOB_TAB-1001,24337,3,20230208,20230212,20230227,,1,9502
SO65521,MOB_TAB-1006,20119,1,20240205,20240215,20240219,22014,3,7338
SO65522,COM_GPU-1007,22365,1,20230408,20230413,20230419,2080,2,1040
SO65522,ACC_CAS-1006,22365,1,20230408,20230413,20230419,,3,168
SO65522,MOB_TAB-1007,22365,1,20230408,20230413,20230419,6818,1,6818
SO65522,COM_RAM-1005,22365,1,20230408,20230413,20230419,7280,2,3611
SO65522,DIS_TVS-1010,22365,1,20230408,20230413,20230419,61810,2,30905
SO65523,DIS_MON-1009,26588,3,20240525,20240527,20240607,22400,2,11200
SO65524,COM_GPU-1003,21136,3,20250611,20250617,20250629,2964,3,988
SO65525,GAM_ACC-1002,20752,1,20230928,20231004,20231012,1028,1,1028
SO65526,ACC_CHG-1006,22801,7,20240719,20240724,20240807,1412,2,706
SO65527,MOB_TAB-1005,22767,6,20240131,20240205,20240215,40178,3,13472
SO65528,COM_STR-1002,26115,3,20240114,20240118,20240129,11450,2,5725
SO65529,ACC_CHG-1004,21911,1,20231117,20231123,20231206,2163,3,721
SO65530,MOB_SMP-1006,21653,4,20230411,20230415,20230425,2970,3,990
SO65531,COM_RAM-1005,20669,4,20231130,20231209,20231212,3596,1,3596
SO65532,COM_LAP-1012,24674,4,20230128,20230207,20230213,183744,3,61248
SO65533,ACC_CAS-1008,22855,1,20240203,20240210,20240215,858,3,286
SO65534,COM_STR-1009,20918,2,20230722,20230729,20230810,9210,2,4605
SO65535,MOB_SMP-1005,22466,5,20250523,20250528,20250604,86994,2,43497
SO65536,ACC_CAB-1001,24510,2,20250315,20250321,20250404,582,3,194
SO65537,COM_DSK-1002,25790,5,20240721,20240723,20240805,70726,2,35363
SO65538,ACC_CAS-1010,20173,1,20250916,20250921,20251003,632,2,316
SO65539,COM_STR-1006,20525,4,20250318,20250321,20250407,12309,3,4103
SO65540,MOB_SWA-1008,23988,5,20240530,20240607,20240619,21260,2,10630
SO65540,ACC_PWB-1004,23988,5,20240530,20240607,20240619,6516,3,2172
SO65540,COM_LAP-1001,23988,5,20240530,20240607,20240619,86346,2,43173
SO65540,COM_STR-1009,23988,5,20240530,20240607,20240619,8308,2,-4154
SO65540,GAM_CON-1002,23988,5,20240530,20240607,20240619,19910,1,19910
SO65541,MOB_SMP-1008,24176,6,20250622,20250626,20250705,27208,2,13604
SO65542,GAM_CON-1007,20658,1,20230611,20230620,20230626,18266,1,18266
SO65542,GAM_CTR-1004,20658,1,20230611,20230620,20230626,6990,2,3495
SO65543,COM_RAM-1011,21843,5,20241104,20241113,20241116,4953,3,1651
SO65544,COM_DSK-1006,26678,2,20230727,20230804,20230806,95488,2,47744
SO65545,COM_GPU-1005,26197,1,20240717,20240720,20240804,24296,1,24296
SO65546,GAM_ACC-1008,20147,1,20250415,20250421,20250428,5130,2,2565
SO65547,COM_STR-1011,24028,2,20240116,20240120,20240129,13576,2,6788
SO65548,COM_LAP-1005,25218,1,20231218,20231228,20231229,79975,1,79975
SO65549,DIS_MON-1002,25618,6,20240704,20240710,20240724,25490,2,12745
SO65549,DIS_MON-1008,25618,6,20240704,20240710,20240724,37848,2,18924
SO65550,GAM_CTR-1001,21499,7,20241128,20241208,20241218,2847,1,2847
SO65551,COM_LAP-1005,23769,2,20240824,20240826,20240903,82686,1,82686
SO65551,COM_DSK-1016,23769,2,20240824,20240826,20240903,38811,3,12937
SO65552,DIS_TVS-1007,24318,7,20240120,20240124,20240205,17419,1,17419
SO65552,MOB_SWA-1010,24318,7,20240120,20240124,20240205,8611,1,-8611
SO65553,GAM_ACC-1014,21471,7,20230118,20230120,20230128,1078,2,539
SO65554,DIS_TVS-1001,20332,5,20240428,20240506,20240514,9073,1,9291
SO65555,MOB_SMP-1010,22928,5,20250124,20250131,20250210,11331,3,0
SO65556,MOB_TAB-1004,25294,7,20230412,20230422,20230424,8684,1,8684
SO65556, GAM_ACC-1013,25294,7,20230412,20230422,20230424,1456,1,1456
SO65556,ACC_CHG-1003,25294,7,20230412,20230422,20230424,243,1,243
SO65557,DIS_TVS-1002,26513,1,20240428,20240507,20240511,33160,2,16580
SO65557,ACC_CAS-1014,26513,1,20240428,20240507,20240511,529,1,529
SO65557,GAM_CTR-1006,26513,1,20240428,20240507,20240511,3706,1,3706
SO65558,ACC_CHG-1008,23010,3,20240804,20240811,20240815,757,1,757
SO65558,COM_LAP-1001,23010,3,20240804,20240811,20240815,44752,1,44752
SO65558,DIS_TVS-1012,23010,3,20240804,20240811,20240815,93196,2,46598
SO65558,COM_GPU-1009,23010,3,20240804,20240811,20240815,25782,2,0
SO65559,MOB_SMP-1005,24899,6,20240823,20240829,20240907,38719,1,38719
SO65560,COM_GPU-1007,22098,1,20231030,20231101,20231118,1972,2,986
SO65561,ACC_PWB-1004,22300,6,20240702,20240705,20240713,2199,1,2199
SO65562,GAM_ACC-1015,24479,7,20230606,20230615,20230623,11079,3,3693
SO65562,COM_RAM-1009,24479,7,20230606,20230615,20230623,5600,2,2800
SO65563,DIS_TVS-1004,22200,5,20240910,20240916,20240920,93016,2,46508
SO65564,COM_LAP-1009,21971,4,20250724,20250727,20250803,44598,2,22299
SO65564,GAM_ACC-1001,21971,4,20250724,20250727,20250803,1349,1,1349
SO65565,COM_RAM-1006,23949,7,20250411,20250413,20250424,1550,1,1550
SO65566,ACC_CHG-1007,22872,4,20240830,20240901,20240918,957,1,957
SO65567,MOB_SWA-1010,24461,4,20240627,20240701,20240717,8788,1,8788
SO65568,DIS_MON-1004,25552,3,20231220,20231225,20240102,4839,1,4839
SO65569,COM_LAP-1012,20068,7,20240107,20240115,20240118,65128,1,65128
SO65569,COM_LAP-1011,20068,7,20240107,20240115,20240118,128571,3,42857
SO65570,MOB_SMP-1010,22458,6,20250317,20250326,20250331,3365,1,3365
SO65570,ACC_CAS-1002,22458,6,0,20250326,20250331,396,1,396
SO65570,COM_MTB-1001,22458,6,20250317,20250326,20250331,6961,1,6961
SO65570,DIS_TVS-1006,22458,6,20250317,20250326,20250331,154797,3,51599
SO65571, COM_LAP-1007,24261,5,20240113,20240120,20240127,255618,3,85206
SO65572,GAM_ACC-1014,23710,4,20250722,20250725,20250805,539,1,539
SO65573,COM_DSK-1017,20729,2,20230316,20230318,20230326,55972,1,55972
SO65573,COM_STR-1016,20729,2,20230316,20230318,20230326,9888,2,4944
SO65574, COM_GPU-1004,25600,3,20240121,20240126,20240209,28251,1,28240
SO65575,COM_STR-1013,24309,5,20250630,20250708,20250718,2635,1,2635
SO65576,GAM_ACC-1011,20268,6,20240421,20240426,20240507,2700,2,1350
SO65577,COM_DSK-1009,23206,6,20240307,20240309,20240325,992,1,992
SO65578,MOB_SWA-1002,26091,5,20231023,20231025,20231108,19140,2,9570
SO65579,ACC_PWB-1010,25551,4,20240126,20240205,20240210,4458,2,2229
SO65579,COM_STR-1009,25551,4,20240126,20240205,20240210,8912,2,4456
SO65580,DIS_TVS-1002,23375,5,20250910,20250920,20250928,33256,2,16628
SO65581,COM_MTB-1002,24255,6,20250319,20250329,20250406,7950,1,7950
SO65582,COM_LAP-1003,23667,2,20250611,20250619,20250624,28245,1,0
SO65582,ACC_CAB-1011,23667,2,20250611,0,20250624,311,1,311
SO65583,GAM_ACC-1010,22991,2,20240618,20240621,20240630,1378,1,1378
SO65583,MOB_SMP-1012,22991,2,20240618,20240621,20240630,2170,2,1085
SO65584,GAM_CTR-1006,24625,1,20250828,20250906,20250910,7286,2,3643
SO65584,MOB_TAB-1006,24625,1,20250828,20250906,20250910,14714,2,7357
SO65585,GAM_ACC-1003,26639,3,20250315,20250319,20250328,5082,2,2541
SO65586,MOB_SWA-1008,26410,7,20230621,20230624,20230707,11362,1,11362
SO65586,GAM_CTR-1001,26410,7,20230621,20230624,20230707,9237,3,3079
SO65587,ACC_PWB-1003,22055,4,20250328,20250331,20250416,6318,3,2106
SO65587,GAM_CON-1003,22055,4,20250328,20250331,20250416,2916,3,972
SO65588,GAM_ACC-1008,23804,7,20241030,20241104,20241117,2622,1,2622
SO65588,ACC_CAS-1008,23804,7,20241030,20241104,20241117,921,3,307
SO65588,MOB_SWA-1011,23804,7,20241030,20241104,20241117,3270,1,3270
SO65588,MOB_SWA-1014,23804,7,20241030,20241104,20241117,17433,3,5811
SO65588,COM_STR-1006,23804,7,20241030,20241104,20241117,7954,2,3977
SO65588,DIS_MON-1011,23804,7,20241030,20241104,20241117,25726,2,12863
SO65588,COM_LAP-1004,23804,7,20241030,20241104,20241117,54733,1,54733
SO65588,GAM_ACC-1005,23804,7,20241030,20241104,20241117,3054,3,1018
SO65589,GAM_ACC-1012,22757,1,20241128,20241206,20241215,3596,2,1798
SO65590,ACC_CAS-1007,22656,3,20240816,20240821,20240901,238,1,238
SO65590,ACC_CAS-1011,22656,3,20240816,20240821,20240901,1086,2,543
SO65591,MOB_SWA-1007,21072,1,20250424,20250504,20250513,5370,1,5370
SO65592,DIS_MON-1009,24013,5,20250912,20250914,20251002,20762,2,10381
SO65593,ACC_PWB-1010,22277,5,20241028,20241103,20241109,4358,2,2179
SO65594,MOB_SMP-1003,22192,2,20240908,20240912,20240924,18113,1,18113
SO65595,GAM_ACC-1006,25703,5,20230118,20230124,20230204,5486,2,2743
SO65595,GAM_CON-1011,25703,5,20230118,20230124,20230204,46494,3,15498
SO65596,COM_STR-1012,23001,5,20250413,20250423,20250427,7531,1,7531
SO65597,GAM_CTR-1014,21321,5,20250730,20250807,20250814,2322,2,1085
SO65598,ACC_CAB-1007,23658,6,20241119,20241121,20241201,315,1,315
SO65599,DIS_MON-1004,21083,6,20240904,20240911,20240921,13932,3,4644
SO65600,MOB_SWA-1010,21793,1,20241114,20241117,20241125,25581,3,8527
SO65600,COM_LAP-1006,21793,1,20241114,20241117,20241125,60786,1,60786
SO65600,ACC_CAB-1004,21793,1,20241114,20241117,20241125,264,2,132
SO65601,COM_DSK-1005,24605,7,20250213,20250215,20250226,32301,1,32301
SO65602,ACC_CAB-1003,20819,6,20240517,20240526,20240606,828,2,414
SO65602,DIS_MON-1002,20819,6,20240517,20240526,20240606,13236,1,13236
SO65602,ACC_CHG-1010,20819,6,20240517,20240526,20240606,1434,2,717
SO65602,COM_GPU-1004,20819,6,20240517,20240526,20240606,27942,1,27942
SO65603,COM_DSK-1002,23963,5,20250117,20250119,20250129,36805,1,36805
SO65603,COM_DSK-1008,23963,5,20250117,20250119,20250129,102836,2,51418
SO65604,COM_RAM-1005,25775,2,20250901,20250906,20250918,10527,3,3509
SO65604,COM_MTB-1003,25775,2,20250901,20250906,20250918,13320,2,6660
SO65605,ACC_CAS-1008,23547,2,20230608,20230615,20230619,876,3,292
SO65605,MOB_SWA-1008,23547,2,20230608,20230615,20230619,23111,2,11560
SO65606,GAM_CTR-1004,21200,1,20250823,20250826,20250902,3827,1,3827
SO65607, ACC_PWB-1001,24021,5,20240423,20240501,20240509,1369,1,1369
SO65607,GAM_CON-1015,24021,5,20240423,20240501,20240509,20654,1,20654
SO65608,DIS_MON-1004,23284,4,20240412,20240421,20240424,4985,1,4985
SO65608,GAM_CON-1014,23284,4,20240412,20240421,20240424,18024,2,9012
SO65609,GAM_ACC-1004,23409,3,20250124,20250131,20250210,557,1,557
SO65610,GAM_CON-1014,20648,5,20240824,20240902,20240908,19930,2,9965
SO65611,COM_DSK-1005,23727,3,20230529,20230607,20230611,31412,1,31412
SO65611,COM_RAM-1014,23727,3,20230529,20230607,20230611,4838,2,2419
SO65612,COM_LAP-1011,21135,1,20250911,20250916,20250930,85662,2,42831
SO65612,COM_GPU-1010,21135,1,20250911,20250916,20250930,116508,2,58254
SO65612,COM_MTB-1003,21135,1,20250911,20250916,20250930,12638,2,6319
SO65613,COM_RAM-1011,22982,1,20230907,20230917,20230925,4854,3,1618
SO65614,DIS_TVS-1010,24446,4,20231028,20231107,20231112,64720,2,32360
SO65614,GAM_CON-1012,24446,4,20231028,20231107,20231112,22307,1,22307
SO65615,ACC_CHG-1005,26283,1,20230623,20230629,20230705,857,1,857
SO65616,DIS_MON-1001,22846,4,20250925,20251003,20251009,10268,1,10268
SO65616,GAM_ACC-1001,22846,4,20250925,20251003,20251009,1323,1,1323
SO65617,DIS_MON-1010,26981,2,20240626,20240630,20240708,24107,2,11895
SO65618,ACC_PWB-1004,25186,5,20240616,20240619,20240630,2096,1,2096
SO65619,GAM_CON-1009,24795,7,20241130,20241207,20241212,17984,1,17984
SO65619,GAM_CON-1005,24795,7,20241130,20241207,20241212,23576,1,23576
SO65620,ACC_CAB-1010,23624,5,20231113,20231117,20231203,365,1,365
SO65621,ACC_PWB-1011,24419,3,20250610,20250618,20250630,2482,1,2482
SO65621,MOB_SWA-1013,24419,3,20250610,20250618,20250630,20448,2,10224
SO65621,MOB_SWA-1004,24419,3,20250610,20250618,20250630,12184,1,12184
SO65622,COM_STR-1006,25009,7,20231211,20231213,20231227,12021,3,4007
SO65622,DIS_MON-1011,25009,7,20231211,20231213,20231227,12749,1,12749
SO65622,MOB_SWA-1015,25009,7,20231211,20231213,20231227,10397,1,10397
SO65623,COM_GPU-1004,22992,1,20230929,20231003,20231019,53832,2,26916
SO65623,COM_GPU-1002,22992,1,20230929,20231003,20231019,126366,3,42122
SO65623, GAM_CTR-1003,22992,1,20230929,20231003,20231019,2816,1,2816
SO65624,DIS_TVS-1004,21687,6,20250713,20250716,20250727,88322,2,44161
SO65624,ACC_PWB-1009,21687,6,20250713,0,20250727,565,1,565
SO65624,ACC_CHG-1005,21687,6,20250713,20250716,20250727,838,1,838
SO65624,MOB_SWA-1014,21687,6,20250713,20250716,20250727,5956,1,5956
SO65625,COM_DSK-1010,23246,4,20231220,20231230,20231230,2052,2,1026
SO65626,ACC_CAS-1001,20244,1,20240422,20240426,20240506,306,2,153
SO65627,COM_RAM-1012,24271,5,20240419,20240429,20240509,3913,1,-3913
SO65628,ACC_PWB-1008,25890,1,20240607,20240615,20240617,2340,1,2340
