sls_ord_num,sls_prd_key,sls_cust_id,sls_store_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO77660,MOB_TAB-1012,23424,6,20251030,20251105,20251110,39108,1,39108
SO77661,ACC_CAB-1008,24744,1,20251011,20251015,20251028,299,1,299
SO77662,MOB_SWA-1016,23192,4,20251023,20251030,20251112,8674,2,4337
SO77662,COM_MTB-1006,23192,4,20251023,20251030,20251112,2982,1,2982
SO77663,GAM_CON-1001,27087,1,20251025,20251103,20251107,26754,1,26754
SO77664,MOB_SWA-1013,27154,1,20251023,20251030,20251104,13440,1,13440
SO77664,ACC_CAB-1015,27154,1,20251023,20251030,20251104,451,1,451
SO77664,GAM_CON-1004,27154,1,20251023,20251030,20251104,31465,1,31465
SO77664,COM_RAM-1008,27154,1,20251023,20251030,20251104,8550,2,4275
SO77664,GAM_CTR-1004,27154,1,20251023,20251030,20251104,4435,1,0
SO77665,MOB_TAB-1006,27292,4,20251021,20251031,20251031,8679,1,-8679
SO77666,ACC_PWB-1005,20870,3,20251016,20251018,20251103,2634,3,878
SO77666,GAM_ACC-1013,20870,3,20251016,20251018,20251103,3630,2,1815
SO77667,COM_MTB-1003,24423,5,20251024,20251027,20251103,7977,1,7977
SO77667,DIS_TVS-1004,24423,5,20251024,20251027,20251103,61324,1,61324
SO77668,COM_GPU-1006,23199,3,20251023,20251029,20251110,71194,1,71194
SO77668,DIS_MON-1009,23199,3,0,20251029,20251110,13526,1,13526
SO77669,COM_DSK-1002,21645,3,20251011,20251014,20251024,98922,2,49461
SO77670,ACC_CHG-1013,24760,5,20251007,20251011,20251020,773,1,773
SO77671,COM_GPU-1009,21105,1,20251014,20251020,20251028,15455,1,15455
SO77672,GAM_CON-1010,26765,2,20251028,20251031,20251108,86751,3,28917
SO77672,ACC_CAS-1003,26765,2,20251028,20251031,20251108,598,1,598
SO77673,COM_RAM-1002,25254,4,20251018,20251021,20251101,7867,2,0
SO77674,ACC_CAB-1002,23438,2,20251017,20251025,20251030,3480,3,1160
SO77674,COM_GPU-1006,23438,2,20251017,20251025,20251030,72201,1,72201
SO77675,COM_DSK-1003,24762,6,20251021,20251028,20251106,77073,1,77073
SO77675,COM_MTB-1002,24762,6,20251021,20251028,20251106,17162,2,8581
SO77676,DIS_MON-1008,21993,7,20251010,20251018,20251026,74673,3,24891
SO77677,ACC_CHG-1010,22918,1,20251001,20251004,20251021,2382,3,794
SO77677,GAM_CON-1004,22918,1,20251001,20251004,20251021,28081,1,28081
SO77678,COM_DSK-1006,21656,1,20251005,20251012,20251023,109044,2,54522
SO77679,COM_RAM-1004,21052,3,20251013,20251020,20251030,11460,3,3820
SO77680,COM_DSK-1005,21567,5,20251001,20251005,20251013,36705,1,36705
SO77681,ACC_CAB-1012,23484,6,20251014,20251024,20251030,341,1,341
SO77682, MOB_SWA-1014,22840,5,20251014,20251017,20251024,21210,3,7070
SO77683,ACC_CHG-1011,20334,2,20251009,20251018,20251023,2322,2,1161
SO77683,ACC_CAB-1018,20334,2,20251009,20251018,20251023,3588,3,1196
SO77684,DIS_TVS-1010,25460,5,20251027,20251029,20251108,41657,1,41657
SO77685,COM_LAP-1001,23803,6,20251025,20251029,20251112,55637,1,55637
SO77685,ACC_PWB-1004,23803,6,20251025,20251029,20251112,5440,2,2720
SO77685,DIS_MON-1008,23803,6,20251025,20251029,20251112,45494,2,22747
SO77686,COM_DSK-1006,26294,2,20251023,20251029,20251110,105182,2,52591
SO77687,COM_GPU-1010,24422,2,20251019,20251022,20251104,132666,2,66333
SO77688,MOB_SWA-1005,20390,7,20251001,20251008,20251020,12683,1,12683
SO77689,GAM_CTR-1008,22080,4,20251006,20251015,20251022,2627,1,2627
SO77689,ACC_PWB-1004,22080,4,20251006,20251015,20251022,8604,3,2868
SO77690,GAM_CTR-1012,23456,5,20251024,20251101,20251108,2218,1,2218
SO77690,ACC_CAS-1014,23456,5,20251024,20251101,20251108,655,1,655
SO77691,MOB_TAB-1010,20257,4,20251024,20251027,20251106,29974,2,14987
SO77691,ACC_CHG-1007,20257,4,20251024,20251027,20251106,2254,2,1127
SO77692,COM_LAP-1005,22426,4,20251017,20251019,20251102,212336,2,106168
SO77693,ACC_PWB-1007,22976,7,20251002,20251004,20251012,2791,1,2791
SO77693,COM_STR-1008,22976,7,20251002,20251004,20251012,8190,2,4095
SO77694,ACC_CAB-1005,21613,1,20251014,20251019,20251026,235,1,235
SO77694,GAM_ACC-1015,21613,1,20251014,20251019,20251026,12315,3,4105
SO77694,COM_RAM-1003,21613,1,20251014,20251019,20251026,1565,1,1565
SO77694,DIS_TVS-1008,21613,1,20251014,20251019,20251026,136036,2,68018
SO77695,COM_STR-1009,21708,7,20251004,20251010,20251022,5809,1,5809
SO77695,DIS_TVS-1005,21708,7,20251004,20251010,20251022,86250,2,43125
SO77696,COM_DSK-1008,24470,3,0,20251013,20251029,67174,1,67174
SO77696,MOB_SWA-1019,24470,3,20251010,20251013,20251029,11728,1,11728
SO77697,ACC_PWB-1003,25121,2,20251003,20251013,20251020,2639,1,2639
SO77697,COM_STR-1011,25121,2,20251003,20251013,20251020,9052,1,9052
SO77697,COM_MTB-1004,25121,2,20251003,20251013,20251020,26522,2,13261
SO77698,COM_RAM-1012,26168,6,20251008,20251014,20251018,14514,3,4838
SO77699,COM_RAM-1011,21127,4,20251031,20251105,20251114,3874,2,1937
SO77700,GAM_CTR-1015,20015,3,20251014,20251019,20251029,9166,2,4583
SO77700,MOB_TAB-1002,20015,3,0,20251019,20251029,21034,1,21034
SO77701,COM_DSK-1008,24835,4,20251020,20251028,20251030,126142,2,63071
SO77702,ACC_CAB-1004,23623,6,20251011,20251017,20251024,144,1,144
SO77703,DIS_MON-1003,23911,5,20251028,20251103,20251114,22852,2,11426
SO77704,ACC_CAB-1012,26452,2,20251024,20251103,20251108,738,2,369
SO77704,ACC_PWB-1002,26452,2,20251024,20251103,20251108,593,1,593
SO77704,GAM_CON-1020,26452,2,20251024,20251103,20251108,30519,1,30519
SO77705,COM_MTB-1005,22005,1,20251010,20251016,20251026,8028,3,0
SO77705,GAM_CTR-1008,22005,1,20251010,20251016,20251026,2745,1,2745
SO77706,COM_STR-1016,26342,5,20251002,20251006,20251020,17883,3,5961
SO77706,ACC_CAS-1004,26342,5,20251002,20251006,20251020,1221,1,1221
SO77707,DIS_TVS-1009,27347,3,20251020,20251026,20251109,30131,2,14837
SO77707,MOB_SWA-1009,27347,3,20251020,20251026,20251109,22386,3,7462
SO77708,ACC_CHG-1007,21302,6,20251026,20251030,20251109,1184,1,1184
SO77708,COM_DSK-1006,21302,6,20251026,20251030,20251109,58197,1,58366
SO77709,COM_DSK-1003,27307,4,20251027,20251106,20251106,139538,2,69769
SO77709,COM_STR-1003,27307,4,20251027,20251106,20251106,8043,1,8043
SO77709,MOB_SWA-1004,27307,4,20251027,20251106,20251106,28296,2,14148
SO77710,COM_MTB-1003,25007,4,20251024,20251031,20251113,14278,2,7139
SO77711,COM_STR-1014,22841,3,20251017,20251024,20251028,17830,2,8915
SO77712,ACC_CAS-1004,20716,4,20251027,20251105,20251113,2642,2,1321
SO77713,GAM_CTR-1009,22482,6,20251025,20251103,20251106,5002,2,2501
SO77714,ACC_CHG-1008,27936,2,20251009,20251015,20251027,1003,1,1003
SO77715,ACC_CAB-1004,21332,1,20251020,20251023,20251106,,2,153
SO77716,GAM_CTR-1007,20579,4,20251009,20251017,20251025,3686,1,3686
SO77717,ACC_CAS-1009,20079,1,20251005,20251013,20251025,,1,613
SO77718,COM_STR-1004,23215,6,20251026,20251103,20251107,3810,1,3810
SO77718,GAM_CON-1006,23215,6,20251026,20251103,20251107,55072,2,27536
SO77718,COM_RAM-1012,23215,6,20251026,20251103,20251107,4145,1,4145
SO77719,GAM_CON-1014,25848,5,20251029,20251108,20251109,23968,2,11984
SO77719,DIS_MON-1008,25848,5,20251029,20251108,20251109,65469,3,21823
SO77719,MOB_TAB-1002,25848,5,20251029,20251108,20251109,20299,1,20299
SO77719,ACC_CAS-1011,25848,5,20251029,20251108,20251109,1893,3,631
SO77720,COM_LAP-1008,24142,5,20251030,20251103,20251113,82380,2,41190
SO77720,GAM_CON-1004,24142,5,20251030,20251103,20251113,32298,1,32298
SO77720,MOB_SMP-1007,24142,5,20251030,20251103,20251113,22136,2,11068
SO77720,COM_GPU-1004,24142,5,20251030,20251103,20251113,66100,2,33050
SO77721,COM_LAP-1003,25030,6,20251009,20251016,20251027,36320,1,36260
SO77721,COM_STR-1007,25030,6,20251009,20251016,20251027,7858,1,7858
SO77722,MOB_SMP-1008,20193,3,20251013,20251019,20251023,17022,1,17022
SO77723,COM_DSK-1003,20864,3,20251009,20251015,20251022,152448,2,76224
SO77724,COM_LAP-1003,21364,2,20251018,20251024,20251106,34214,1,34214
SO77725,ACC_PWB-1013,22332,4,20251021,20251028,20251103,621,1,621
SO77725,COM_STR-1009,22332,4,20251021,20251028,20251103,10130,2,5065
SO77725,GAM_CTR-1013,22332,4,20251021,20251028,20251103,1081,1,1081
SO77726,COM_MTB-1007,22763,4,20251012,20251017,20251027,3601,1,3601
SO77726,GAM_ACC-1017,22763,4,20251012,20251017,20251027,3639,1,3639
SO77727,GAM_ACC-1017,26495,7,20251013,20251017,20251031,7068,2,3534
SO77727,DIS_MON-1009,26495,7,0,0,20251031,26220,2,13110
SO77728,ACC_CAB-1011,24196,3,20251020,20251022,20251105,402,1,402
SO77729,MOB_SWA-1006,24602,7,20251018,20251024,20251031,13025,1,13025
SO77729,ACC_PWB-1005,24602,7,20251018,20251024,20251031,1698,2,849
SO77729,ACC_CAS-1015,24602,7,20251018,20251024,20251031,536,2,268
SO77729,MOB_SMP-1006,24602,7,20251018,20251024,20251031,1341,1,1341
SO77729,DIS_TVS-1013,24602,7,20251018,20251024,20251031,72730,2,36365
SO77730,GAM_CTR-1016,24884,7,20251029,20251031,20251110,3066,1,3066
SO77731,ACC_PWB-1012,20137,4,20251017,20251025,20251102,6149,3,2041
SO77731,MOB_TAB-1001,20137,4,20251017,20251025,20251102,36261,3,12087
SO77732,ACC_PWB-1011,21396,7,20251027,20251102,20251107,2764,1,2764
SO77732,DIS_MON-1012,21396,7,20251027,20251102,20251107,9014,2,4507
SO77732,ACC_CAS-1007,21396,7,20251027,20251102,20251107,855,3,285
SO77732,MOB_TAB-1012,21396,7,20251027,20251102,20251107,105381,3,35127
SO77732,ACC_PWB-1009,21396,7,20251027,20251102,20251107,655,1,655
SO77733,ACC_CAS-1012,26672,1,20251024,20251101,20251110,1315,1,1315
SO77733,COM_GPU-1010,26672,1,20251024,20251101,20251110,130882,2,65441
SO77733, COM_LAP-1006,26672,1,20251024,20251101,20251110,150036,2,75018
SO77734,ACC_CHG-1005,26702,2,20251025,20251029,20251106,2895,3,0
SO77735,COM_STR-1006,23440,5,20251020,20251030,20251030,4919,1,4919
SO77736,COM_GPU-1010,24059,6,20251006,20251009,20251021,67581,1,67581
SO77736,ACC_CAB-1014,24059,6,20251006,20251009,20251021,658,2,329
SO77736,DIS_MON-1001,24059,6,20251006,20251009,20251021,12653,1,12653
SO77737,MOB_SMP-1012,22151,6,20251005,20251007,20251016,3840,3,1280
SO77738,DIS_TVS-1001,20838,4,20251013,20251016,20251025,23006,2,11503
SO77738,MOB_SWA-1016,20838,4,20251013,20251016,20251025,8878,2,4439
SO77739,ACC_CHG-1003,24243,3,20251003,20251012,20251015,335,1,335
SO77740,COM_DSK-1004,23540,7,20251015,20251020,20251101,52406,2,26203
SO77740,GAM_ACC-1012,23540,7,20251015,20251020,20251101,6762,3,2254
SO77740,GAM_CON-1007,23540,7,20251015,20251020,20251101,43846,2,21923
SO77740,GAM_ACC-1012,23540,7,20251015,20251020,20251101,2428,1,2428
SO77741,GAM_CON-1020,20160,5,20251019,20251023,20251031,28844,1,28844
SO77741,COM_STR-1017,20160,5,20251019,20251023,20251031,9159,1,9159
SO77741,ACC_CAB-1005,20160,5,20251019,20251023,20251031,243,1,243
SO77742,COM_STR-1018,24361,6,20251007,20251009,20251023,19809,3,6603
SO77742,GAM_CON-1019,24361,6,20251007,20251009,20251023,2506,2,1253
SO77743,COM_GPU-1004,25981,4,20251020,20251027,20251103,,3,34063
SO77744,MOB_SWA-1012,24194,1,20251006,20251012,20251022,40026,3,13342
SO77744,COM_DSK-1001,24194,1,20251006,20251012,20251022,16541,1,16541
SO77744,GAM_CTR-1015,,1,20251006,20251012,20251022,14055,3,4685
SO77744,ACC_CHG-1003,24194,1,20251006,20251012,20251022,324,1,324
SO77745,MOB_TAB-1006,20740,5,20251013,20251023,20251102,25860,3,8620
SO77746,COM_LAP-1004,22406,3,20251015,20251024,20251103,194463,3,64821
SO77746,MOB_SWA-1012,22406,3,20251015,20251024,20251103,11695,1,11695
SO77747,GAM_ACC-1006,26265,1,20251028,20251104,20251111,6578,2,3289
SO77748,GAM_CTR-1008,26634,3,20251023,20251030,20251111,6028,2,3014
SO77748,GAM_ACC-1020,26634,3,20251023,20251030,20251111,4824,2,0
SO77749,ACC_CAB-1008,20483,4,20251021,20251023,20251105,552,2,276
SO77750,COM_DSK-1008,22832,4,20251025,20251028,20251107,139230,2,69615
SO77751,GAM_ACC-1010,24232,1,20251001,20251009,20251012,3482,2,1741
SO77752,ACC_CAB-1011,22670,2,20251016,20251025,20251027,786,2,393
SO77753,GAM_CTR-1016,22835,3,20251028,20251102,20251114,3042,1,3042
SO77754,COM_DSK-1001,20728,7,20251019,20251024,20251104,31644,2,15822
SO77754,GAM_CON-1010,20728,7,20251019,20251024,20251104,81672,3,0
SO77754,GAM_CTR-1009,20728,7,20251019,20251024,20251104,2516,1,0
SO77754,MOB_SMP-1005,20728,7,20251019,20251024,20251104,51902,1,51902
SO77755,GAM_CTR-1015,27077,6,20251020,20251026,20251106,9008,2,4504
SO77755,GAM_CON-1001,27077,6,20251020,20251026,20251106,60364,2,30182
SO77756,GAM_CTR-1005,23578,4,20251006,20251011,20251021,2101,1,2101
SO77757,COM_GPU-1003,25410,4,20251010,20251016,20251028,2348,2,1174
SO77758,COM_STR-1009,21981,2,20251006,20251012,20251022,5283,1,5283
SO77758,GAM_ACC-1015,21981,2,20251006,20251012,20251022,4562,1,4562
SO77758,GAM_CON-1006,21981,2,20251006,20251012,20251022,53634,2,26817
SO77758,DIS_MON-1008,21981,2,20251006,20251012,20251022,73938,3,24646
SO77758,MOB_SWA-1003,21981,2,20251006,20251012,20251022,,3,2436
SO77759,ACC_CAS-1005,24669,5,20251015,20251019,20251104,820,2,410
SO77760,GAM_CTR-1007,25949,7,20251012,20251021,20251101,3699,1,3699
SO77761,ACC_PWB-1004,24841,7,20251031,20251106,20251116,2619,1,2619
SO77762,MOB_SWA-1013,21924,5,20251005,20251009,20251017,23548,2,11774
SO77762,GAM_CON-1013,21924,5,20251005,20251009,20251017,52124,2,26062
SO77762,MOB_TAB-1002,21924,5,20251005,20251009,20251017,21247,1,21247
SO77763,COM_STR-1011,25298,5,20251025,20251101,20251107,9492,1,9492
SO77764,DIS_TVS-1009,21675,4,20251024,20251103,20251113,15942,1,15942
SO77764,ACC_PWB-1008,21675,4,20251024,20251103,20251113,3006,1,3006
SO77765, MOB_SMP-1004,21070,3,20251026,20251102,20251107,35092,2,17546
SO77765,MOB_SWA-1002,21070,3,20251026,20251102,20251107,23278,2,11639
SO77765,COM_GPU-1010,21070,3,20251026,20251102,20251107,68184,1,68319
SO77766,ACC_CAB-1011,22783,1,20251017,20251026,20251102,416,1,416
SO77766,ACC_CAS-1008,22783,1,20251017,20251026,20251102,362,1,362
SO77767,GAM_ACC-1007,24769,6,20251004,20251006,20251016,11916,3,3972
SO77768,COM_MTB-1006,20363,3,20251019,20251022,20251106,5922,2,2961
SO77768,COM_GPU-1003,20363,3,20251019,20251022,20251106,1195,1,1195
SO77769,ACC_CAS-1005,21557,4,20251009,20251019,20251019,940,2,470
SO77769,GAM_CON-1017,21557,4,20251009,20251019,20251019,16700,1,16700
SO77769,COM_STR-1002,21557,4,20251009,20251019,20251019,7407,1,7407
SO77770,MOB_SMP-1010,24721,1,20251015,20251020,20251104,4743,1,4743
SO77771,COM_DSK-1010,20692,4,20251031,20251106,20251118,1267,1,1267
SO77771,COM_STR-1009,20692,4,20251031,20251106,20251118,5285,1,5285
SO77772,GAM_ACC-1010,25125,5,20251015,20251020,20251030,1741,1,1741
SO77772,COM_RAM-1010,25125,5,20251015,20251020,20251030,2690,2,1345
SO77772,GAM_CON-1015,,5,20251015,0,20251030,28800,1,28800
SO77772,COM_GPU-1005,25125,5,20251015,20251020,20251030,29773,1,29773
SO77773,COM_GPU-1003,22147,7,20251031,20251109,20251110,1273,1,1273
SO77773,ACC_CAB-1007,22147,7,20251031,20251109,20251110,674,2,337
SO77774,MOB_TAB-1011,23689,4,20251018,20251020,20251104,42320,2,21160
SO77774,COM_DSK-1013,23689,4,20251018,20251020,20251104,2332,2,1166
SO77775,ACC_CAS-1005,20795,6,0,20251014,20251025,437,1,-437
SO77775,MOB_SWA-1005,20795,6,20251008,20251014,20251025,41802,3,13934
SO77776,GAM_CTR-1005,25769,6,20251008,20251016,20251027,2088,1,2088
SO77777,ACC_CAS-1008,23871,1,20251018,20251020,20251103,816,2,346
SO77778,COM_DSK-1009,23769,3,20251007,20251013,20251026,1269,1,1269
SO77779,COM_STR-1016,20600,3,20251011,20251019,20251030,5770,1,5770
SO77779,COM_GPU-1009,20600,3,20251011,20251019,20251030,49782,3,16594
SO77780,COM_GPU-1006,24092,3,20251009,20251012,20251020,149900,2,74950
SO77781,GAM_ACC-1002,22558,1,20251028,20251102,20251117,2356,2,1178
SO77782,ACC_CAB-1006,20524,2,20251016,0,20251030,275,1,275
SO77782,GAM_CON-1015,20524,2,20251016,20251019,20251030,50434,2,25217
SO77783,MOB_TAB-1002,20043,6,20251009,20251019,20251022,58863,3,19621
SO77784,DIS_MON-1005,26490,5,20251002,20251008,20251018,20825,1,20825
SO77784,COM_LAP-1007,26490,5,20251002,20251008,20251018,106069,1,106069
SO77784,MOB_SMP-1007,26490,5,20251002,20251008,20251018,10555,1,10555
SO77785,ACC_PWB-1008,20717,7,20251009,20251019,20251020,3076,1,3076
SO77786,COM_RAM-1001,20542,1,20251023,20251027,20251105,7648,2,3824
SO77787,ACC_CAS-1001,26921,5,20251019,20251021,20251030,380,2,190
SO77788,COM_GPU-1001,20378,1,20251029,20251107,20251117,40195,1,40195
SO77788,ACC_PWB-1011,20378,1,20251029,20251107,20251117,8889,3,2963
SO77788,ACC_PWB-1012,20378,1,20251029,20251107,20251117,2135,1,2135
SO77789,ACC_PWB-1001,20164,2,20251020,20251024,20251108,,1,1567
SO77790,MOB_SWA-1004,26323,2,20251011,20251013,20251028,14511,1,14511
SO77790,DIS_MON-1006,26323,2,20251011,20251013,20251028,22030,1,22030
SO77790,ACC_PWB-1008,26323,2,20251011,20251013,20251028,6190,2,3095
SO77791,GAM_CON-1017,20397,2,20251018,20251022,20251030,15671,1,15671
SO77792,COM_GPU-1012,20111,4,20251015,20251023,20251027,31859,1,31859
SO77793,ACC_CAS-1002,24484,4,20251007,20251012,20251023,1557,3,519
SO77794,COM_RAM-1007,26863,1,20251017,20251020,20251027,3240,1,3240
SO77795,MOB_SMP-1011,25162,2,20251023,20251029,20251104,50886,2,25443
SO77795,GAM_CTR-1012,25162,2,20251023,20251029,20251104,2218,1,2218
SO77795,GAM_CON-1009,25162,2,20251023,20251029,20251104,21561,1,21561
SO77795,COM_RAM-1008,25162,2,20251023,20251029,20251104,4099,1,4099
SO77796,COM_MTB-1006,22734,3,20251010,20251020,20251020,5656,2,2828
SO77796,COM_GPU-1003,22734,3,20251010,20251020,20251020,2614,2,1307
SO77797,GAM_ACC-1017,22593,2,20251020,20251027,20251030,3631,1,3631
SO77798,COM_GPU-1009,25599,7,20251013,20251023,20251102,16136,1,16136
SO77799,DIS_MON-1002,26455,4,20251019,20251026,20251105,16271,1,16271
SO77800,ACC_CAB-1005,24742,4,20251007,20251012,20251022,504,2,252
SO77801,COM_DSK-1008,24593,6,20251019,20251022,20251103,68991,1,68991
SO77802,ACC_CHG-1004,27300,1,20251031,20251109,20251115,1718,2,859
SO77803,ACC_PWB-1006,25012,2,20251029,20251105,20251116,5217,3,1739
SO77804,COM_RAM-1002,23046,2,20251014,20251021,20251101,7768,2,3884
SO77805,COM_GPU-1007,23747,6,20251006,20251009,20251025,2624,2,1312
SO77805,COM_RAM-1008,23747,6,20251006,20251009,20251025,3798,1,3798
SO77805,ACC_PWB-1009,23747,6,20251006,20251009,20251025,744,1,744
SO77805,GAM_ACC-1016,23747,6,20251006,0,20251025,3736,2,1868
SO77806,ACC_CHG-1002,21376,4,20251009,20251011,20251024,1548,3,516
SO77807,MOB_TAB-1009,27352,1,20251018,20251020,20251101,61658,2,30829
SO77808,COM_GPU-1008,25236,3,20251030,20251105,20251118,40352,1,40352
SO77808,COM_LAP-1009,25236,3,20251030,20251105,20251118,85620,3,28540
SO77809,ACC_CAB-1013,20532,3,20251024,20251028,20251104,1275,3,425
SO77810,COM_GPU-1011,23374,1,20251021,20251023,20251109,112464,3,37488
SO77811,ACC_CAB-1015,25604,7,20251006,20251008,20251016,1398,3,-466
SO77812,COM_RAM-1014,25454,3,20251012,20251017,20251023,3009,1,3009
SO77813,GAM_ACC-1005,20002,5,20251016,20251026,20251105,2484,2,1242
SO77814,GAM_CON-1007,21636,4,20251021,20251030,20251110,22266,1,22266
SO77815,ACC_CHG-1010,20352,4,20251012,20251019,20251022,1556,2,778
SO77815,MOB_SWA-1011,20352,4,20251012,20251019,20251022,4318,1,4318
SO77815,ACC_CHG-1009,20352,4,20251012,20251019,20251022,1536,2,768
SO77815,COM_LAP-1001,20352,4,20251012,20251019,20251022,116654,2,58327
SO77816,COM_LAP-1007,20560,1,20251001,20251003,20251016,224446,2,112223
SO77816,COM_DSK-1006,20560,1,20251001,20251003,20251016,51597,1,51597
SO77817,ACC_PWB-1001,24762,7,20251018,20251023,20251029,3162,2,1581
SO77817,COM_RAM-1001,24762,7,20251018,20251023,20251029,7876,2,3938
SO77817,DIS_TVS-1004,24762,7,20251018,20251023,20251029,105558,2,52779
SO77818,GAM_ACC-1011,22385,6,20251011,20251017,20251026,1645,1,1645
SO77819,COM_RAM-1010,27246,4,20251016,20251025,20251027,1316,1,1316
SO77820,GAM_CON-1007,25772,4,20251013,20251017,20251026,47450,2,23725
SO77821,GAM_CTR-1006,21266,2,20251031,20251106,20251114,4460,1,4460
SO77822,GAM_ACC-1010,23346,7,20251028,20251106,20251113,1658,1,1658
SO77823,COM_STR-1011,26604,1,20251025,20251030,20251106,8725,1,8725
SO77824,ACC_PWB-1012,26473,2,20251021,20251031,20251110,2240,1,2240
SO77825,GAM_CTR-1016,24294,3,20251012,20251018,20251029,3176,1,3176
SO77825,MOB_SWA-1005,24294,3,20251012,20251018,20251029,13308,1,13308
SO77826,COM_STR-1006,24848,3,20251024,20251029,20251112,5148,1,5148
SO77826,ACC_CAS-1003,24848,3,20251024,20251029,20251112,1370,2,685
SO77827,COM_DSK-1013,22738,1,20251021,20251025,20251110,3885,3,1295
SO77827,MOB_SWA-1010,22738,1,20251021,20251025,20251110,9973,1,9973
SO77828,DIS_TVS-1011,26608,1,20251025,20251102,20251114,177783,3,0
SO77828,COM_LAP-1006,26608,1,20251025,20251102,20251114,148050,2,74025
SO77829,ACC_CAB-1001,22090,1,20251027,20251106,20251106,241,1,241
SO77830,MOB_SMP-1008,21740,6,20251016,20251024,20251102,33468,2,16734
SO77831,COM_GPU-1004,23057,7,20251007,20251012,20251024,91263,3,30421
SO77832,MOB_SMP-1006,20823,1,20251008,20251010,20251027,1344,1,1344
SO77832,COM_DSK-1017,20823,1,20251008,20251010,20251027,70646,1,70646
SO77832,ACC_CAB-1018,20823,1,20251008,20251010,20251027,1199,1,1199
SO77833,GAM_CTR-1012,26200,5,20251027,20251029,20251112,2153,1,2153
SO77834,GAM_ACC-1015,21091,6,20251023,20251025,20251106,4583,1,-4583
SO77835,GAM_CON-1008,25581,1,20251026,20251029,20251109,36070,2,18035
SO77836,GAM_CTR-1009,23150,5,20251003,20251007,20251020,8247,3,2749
SO77836,ACC_CHG-1005,23150,5,20251003,20251007,20251020,954,1,954
SO77836,ACC_PWB-1005,23150,5,20251003,20251007,20251020,834,1,834
SO77836,COM_GPU-1012,23150,5,20251003,0,20251020,61902,2,30951
SO77836,COM_RAM-1010,23150,5,20251003,20251007,20251020,1359,1,1359
SO77836,GAM_CTR-1002,23150,5,20251003,20251007,20251020,1768,1,1768
SO77837,GAM_CON-1017,23093,3,20251001,20251008,20251014,32390,2,16195
SO77837,MOB_SWA-1008,23093,3,20251001,20251008,20251014,14858,1,14858
SO77838,COM_GPU-1004,20564,3,20251004,20251008,20251015,31305,1,31305
SO77839,MOB_TAB-1006,24625,7,20251009,20251019,20251027,7900,1,7900
SO77840,COM_STR-1007,23740,5,20251004,20251013,20251017,16246,2,8123
SO77840,MOB_TAB-1006,23740,5,20251004,20251013,20251017,16814,2,8407
SO77841,MOB_SWA-1017,25580,1,20251004,20251010,20251022,30222,2,15111
SO77841,ACC_PWB-1011,25580,1,20251004,20251010,20251022,2877,1,2877
SO77842,MOB_SWA-1015,24228,5,20251019,20251029,20251105,14166,1,14166
SO77843,COM_DSK-1008,20957,6,20251026,20251104,20251109,64556,1,64556
SO77844,GAM_CTR-1001,20377,1,20251004,20251008,20251020,7564,2,3782
SO77844,GAM_ACC-1004,20377,1,20251004,20251008,20251020,636,1,636
SO77845,MOB_TAB-1007,24454,1,20251030,20251104,20251114,14632,2,7316
SO77845,COM_STR-1017,24454,1,20251030,20251104,20251114,17560,2,8780
SO77846,GAM_CON-1009,20788,6,20251024,20251030,20251105,42828,2,21414
SO77847,ACC_CHG-1001,22640,1,0,20251020,20251030,1857,3,619
SO77848,ACC_CAS-1008,27296,5,20251010,20251018,20251026,1122,3,0
SO77849,GAM_CON-1019,24744,6,20251003,20251007,20251017,3945,3,1315
SO77849,COM_GPU-1003,24744,6,20251003,20251007,20251017,1268,1,1268
SO77849,MOB_SMP-1009,24744,6,20251003,20251007,20251017,47187,1,47187
SO77850,GAM_CON-1004,21254,7,20251002,20251011,20251019,59412,2,29706
SO77851,ACC_CAS-1005,23483,3,20251013,20251020,20251024,405,1,405
SO77851,GAM_CTR-1009,23483,3,20251013,20251020,20251024,2569,1,2569
SO77852,GAM_ACC-1003,20095,6,20251010,20251020,20251028,8670,3,2890
SO77853,MOB_TAB-1002,23347,5,20251016,20251020,20251101,21336,1,21336
SO77854,ACC_PWB-1001,22551,5,20251007,20251009,20251025,1585,1,1585
SO77855,COM_MTB-1001,25904,1,20251008,20251011,20251027,15060,2,7530
SO77855,ACC_CAB-1018,25904,1,20251008,20251011,20251027,3939,3,1313
SO77855,GAM_CON-1019,25904,1,20251008,20251011,20251027,3750,3,1250
SO77856,GAM_CON-1018,24701,3,20251026,20251103,20251109,12431,1,12431
SO77856,DIS_TVS-1006,24701,3,20251026,20251103,20251109,124652,2,62326
SO77856,GAM_CTR-1002,24701,3,20251026,20251103,20251109,3762,2,1881
SO77857,GAM_ACC-1003,24112,7,20251015,20251024,20251027,2973,1,2973
SO77858,COM_GPU-1012,22458,2,20251014,20251016,20251031,58232,2,29116
SO77859,GAM_CON-1007,26834,2,20251030,20251106,20251110,45342,2,22671
SO77860,COM_RAM-1005,25277,7,20251011,20251019,20251023,3996,1,3996
SO77860,DIS_TVS-1002,25277,7,20251011,20251019,20251023,37716,2,18858
SO77861, ACC_CHG-1011,21088,1,20251013,20251019,20251026,2472,2,1236
SO77861,COM_MTB-1003,21088,1,20251013,20251019,20251026,7467,1,7467
SO77862,MOB_SWA-1019,21413,1,20251016,20251021,20251029,22066,2,11033
